symbol,dt,dir,entry,risk_pct,adx,in_window,win_id,pnl_r_gross,pnl_r_net,hold,week
HYPE,2026-05-30 04:00:00+00:00,1,64.3149785292464,2.865740653412189,34.93656370271901,True,70,1.4542160938016813,1.4123421022186962,31,2026-W22
HYPE,2026-05-31 12:00:00+00:00,-1,68.24270224654286,2.2181423770255053,26.389679404729268,True,70,-0.9999999999999972,-1.0540993225876294,8,2026-W22
HYPE,2026-06-01 09:00:00+00:00,1,71.54826948836325,2.7650746739057475,40.23924136708201,True,71,0.5,0.4566015337189804,4,2026-W23
HYPE,2026-06-01 14:00:00+00:00,1,71.93059353475017,3.1323742976168294,35.48774498403939,True,71,0.5,0.46169040204061873,16,2026-W23
HYPE,2026-06-02 11:00:00+00:00,-1,72.58088377795477,3.098772292990291,18.556697783184006,False,-1,0.7081198581725399,0.669394844310937,17,2026-W23
HYPE,2026-06-03 14:00:00+00:00,1,72.06639800783006,3.0797087961221394,15.944436201491078,False,-1,0.5,0.4610352770524604,6,2026-W23
HYPE,2026-06-04 02:00:00+00:00,-1,73.0863689106529,3.700370610470938,17.579322146575713,False,-1,2.7781772235682864,2.7457480394048313,54,2026-W23
HYPE,2026-06-06 09:00:00+00:00,-1,59.986167640362005,4.259983930781102,24.75645543664739,False,-1,0.8737725234978848,0.8456034031561569,16,2026-W23
HYPE,2026-06-07 10:00:00+00:00,1,58.6322226982755,2.8195229559896515,19.41834456453933,False,-1,-0.9999999999999998,-1.0425603911984747,2,2026-W23
HYPE,2026-06-07 14:00:00+00:00,-1,58.57022830128374,2.9941198781109604,18.582693912143515,False,-1,-0.9999999999999982,-1.040078555597348,10,2026-W23
HYPE,2026-06-08 22:00:00+00:00,1,62.91392003470199,2.9381182080647728,24.541194759959968,False,-1,-1.0000000000000002,-1.040842468376737,6,2026-W24
HYPE,2026-06-09 08:00:00+00:00,-1,62.5114500781341,2.9607047128937034,16.272114963233257,False,-1,1.8792683520145783,1.8387374610150786,29,2026-W24
HYPE,2026-06-11 03:00:00+00:00,-1,55.06696370504947,3.2776665732121564,39.182111494387804,True,76,-0.9999999999999992,-1.0366114116001726,8,2026-W24
HYPE,2026-06-11 17:00:00+00:00,1,56.1443087222408,3.1928234291357156,28.390054179785963,True,76,0.7962986834309104,0.7587143939569123,13,2026-W24
HYPE,2026-06-12 23:00:00+00:00,1,59.798847409382596,2.8485060151175325,32.941899050054666,True,76,-0.9999999999999987,-1.0421273465329315,5,2026-W24
